Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ParcelCount,API_Command_java_lang_Runtime_exec,API_WebView_android_webkit_WebView_loadUrl,API_Database_android_database_sqlite_SQLiteDatabase_execSQL,API_Database_android_database_sqlite_SQLiteDatabase_getPath,API_Database_android_database_sqlite_SQLiteDatabase_insert,API_Database_android_database_sqlite_SQLiteDatabase_insertWithOnConflict,API_Database_android_database_sqlite_SQLiteDatabase_rawQuery,API_Database_android_database_sqlite_SQLiteDatabase_rawQueryWithFactory,API_Database_android_database_sqlite_SQLiteDatabase_updateWithOnConflict,API_IPC_android_content_ContextWrapper_sendBroadcast,API_IPC_android_content_ContextWrapper_startActivity,API_IPC_android_content_ContextWrapper_registerReceiver,API_Binder_android_app_ContextImpl_registerReceiver,API_Crypto_javax_crypto_spec_SecretKeySpec_$init,API_Crypto_javax_crypto_Cipher_doFinal,API_Crypto-Hash_java_security_MessageDigest_digest,API_Crypto-Hash_java_security_MessageDigest_update,API_DeviceInfo_android_telephony_TelephonyManager_getDeviceId,API_DeviceInfo_android_telephony_TelephonyManager_getSubscriberId,API_DeviceInfo_android_telephony_TelephonyManager_getLine1Number,API_DeviceInfo_android_net_wifi_WifiInfo_getBSSID,API_Network_java_net_URL_openConnection,API_DexClassLoader_dalvik_system_BaseDexClassLoader_findResource,API_DexClassLoader_dalvik_system_DexFile_loadClass,API_Base64_android_util_Base64_decode,API_Base64_android_util_Base64_encode,API_Base64_android_util_Base64_encodeToString,API_SystemManager_android_app_ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android_app_NotificationManager_notify,API_DeviceData_android_content_ContentResolver_query,API_DeviceData_android_content_ContentResolver_registerContentObserver,API_DeviceData_android_os_SystemProperties_get,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Logcat_debug,Logcat_info,Logcat_warning,Logcat_error,Logcat_verbose,Logcat_total,label
51486,5292,11376,37936,72212,5308,15562,11353,4208,32,31,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,0,0,0,0,2774,9304,1773,3525,855,18231,47
51308,5648,11536,37500,78632,5664,15555,11348,4206,32,25,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,1702,3753,3071,2410,754,11690,47
47885,3964,11456,37164,75048,4040,13328,6785,6542,30,23,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,0,0,1980,33,1827,1694,1521,574,11121,16737,47
57873,6160,10968,43424,91308,6176,8417,6151,2265,4,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,202,101,0,0,0,0,0,6,1255,0,0,0,0,0,0,0,7,21152,66,9048,72,3888,1541,2251,903,8788,17371,44
33305,3192,12924,25164,75580,3204,9282,5028,4253,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,18,0,0,0,0,3525,7762,1909,1387,3389,17972,44
59292,344,11368,54708,74120,348,8968,5040,3927,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9103,13656,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1858,475,1489,1555,1503,6880,44
208455,43400,8392,124652,146472,43780,78318,64750,13567,54,103,0,5,1,23,0,0,8,20,0,0,0,171,244,221,220,689,1120,12,0,0,0,112,17,0,466,38,38,0,0,52,48,95,1430968,1502,128119,1329,2122,1158,2629,3143,1512,10564,24
56488,5788,10968,43712,89924,5804,8411,6156,2254,4,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,202,101,0,0,0,0,0,6,1255,0,0,0,0,0,0,0,7,21152,66,9093,72,1544,894,9278,2168,3946,17830,44
143714,10092,10400,126448,86776,10148,59773,45208,14564,123,43,0,0,0,0,0,0,0,0,0,0,0,24,33,0,0,390,197,0,0,0,0,18,0,0,0,11,11,0,0,4,0,14,145063,263,46250,274,1498,7796,650,3050,1698,14692,59
66166,8500,11236,45432,84456,9332,27027,22956,4070,136,33,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,0,4345,3324,2164,854,1830,12517,5
34742,2616,12808,26952,71668,2620,8014,5136,2877,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,25,0,0,0,0,2883,4542,7969,1587,1792,18773,44
69698,12164,11264,44748,83364,13168,20658,17137,3520,91,30,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,560,14,840,14,1723,2704,2526,6647,703,14303,47
34694,804,11080,29248,81328,812,10171,6725,3445,0,16,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,29,1970,8,1253,10,499,1351,4489,1475,1516,9330,24
65337,3696,10748,52668,74376,6508,23573,18849,4723,172,27,45,0,10,24,0,0,16,16,0,5,0,1,2,0,0,50,54,45,31,0,0,3,0,0,0,4,4,0,0,0,0,14,2029,12,4479,14,2763,1509,734,3380,3303,11689,24
46665,3720,8548,29984,97656,3736,19254,15751,3502,113,26,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14611,39,3655,38,2041,544,1039,1512,2383,7519,59
51998,5684,11556,36708,72308,5736,16006,11583,4422,43,24,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,40,1,780,13,3619,1671,2264,2973,910,11437,47
59189,272,11360,54748,66500,276,8984,5095,3888,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8280,12422,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,574,1584,2014,1690,1525,7387,44
32288,2020,11244,25220,70136,2032,8004,5118,2885,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,28,0,0,0,0,5216,2329,1504,3008,4241,16298,44
143899,26660,8696,90736,114732,27028,76420,69280,7139,12,56,0,1,1,9,1,1,4,7,0,1,1,118,175,393,374,165,1721,1,0,0,1,1,3,0,814,20,20,2,0,103,0,61,133990,147,9983,120,4503,6790,2821,1802,917,16833,59
70283,4404,10624,53600,77400,8880,28387,19971,8415,135,38,36,0,10,24,0,0,16,16,0,3,0,4,8,0,0,44,55,37,27,0,0,3,0,0,0,4,4,0,0,0,4,16,2107,12,4513,14,749,3438,3217,1518,2387,11309,24
48908,6180,11416,35844,71352,6360,13223,6320,6902,15,16,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,0,0,1980,33,1514,5112,1638,637,1390,10291,47
34354,604,10976,29300,77916,612,16297,12496,3800,20,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,2,0,0,0,0,573,1520,1380,1213,4507,9193,24
70246,4772,10656,54604,78060,8644,26211,20146,6064,252,36,33,0,10,24,0,0,16,16,0,3,0,2,4,0,0,41,39,35,26,0,0,2,0,0,0,4,4,0,0,0,6,16,2107,12,4506,13,491,3267,2279,3910,1495,11442,24
71770,4652,10644,55664,88764,8552,26340,20330,6009,245,33,42,0,10,24,0,0,16,16,0,6,0,1,2,0,0,50,48,44,29,0,0,2,0,0,0,4,4,0,0,0,4,15,2029,12,4530,12,693,3333,1494,2481,3385,11386,24
69291,4560,10716,53672,88036,8236,25743,19836,5906,235,28,42,0,10,24,0,0,16,16,0,6,0,2,4,0,0,50,48,44,29,0,0,2,0,0,0,4,4,0,0,0,0,15,2108,12,4510,12,3422,2673,555,3187,1513,11350,24
49706,6004,11504,35680,73508,6104,13318,10634,2683,19,23,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,0,0,0,0,2802,3358,8644,873,1810,17487,47
66573,2404,10716,57416,89244,2448,20744,14729,6014,125,28,0,0,2,75,20,40,68,73,0,0,0,4,8,1,1,98,49,0,0,0,0,41,0,0,0,1,1,0,0,0,0,4,8018,19,8943,120,2952,5230,1972,665,1531,12350,24
67062,10996,11328,43596,88192,11816,20270,17094,3175,51,25,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,0,0,0,0,1744,3084,2263,736,4674,12501,47
146407,41688,10488,83092,128724,42560,39876,31188,8687,71,75,0,1,2,63,0,0,0,22,0,0,0,64,90,98,98,88,490,0,0,0,0,0,4,0,232,31,31,0,0,36,0,56,131776,143,8168,112,2298,634,7220,1497,3069,14718,59
70119,4412,10700,54944,84140,7792,28325,20884,7440,169,34,45,0,10,24,0,0,16,16,0,6,0,2,4,0,0,53,64,46,34,0,0,3,0,0,0,4,4,0,0,0,0,14,2030,12,4510,12,1520,541,2662,3085,3074,10882,24
37363,3272,12408,26456,90700,3288,13143,10107,3035,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,3548,1180,6463,2355,1504,15050,24
61551,11420,10772,40492,91756,11848,16387,12477,3909,45,22,0,11,2,34,0,7,27,35,0,0,0,44,41,0,0,336,197,0,0,0,0,63,11,0,0,0,0,0,0,24,0,39,315313,457,81558,458,3291,3769,1509,750,2131,11450,24
103924,5232,10732,86512,99980,5284,22517,18621,3895,15,22,0,0,0,0,0,0,0,0,0,0,7,21,24,0,0,135,84,0,0,0,0,6,0,0,6,0,0,0,0,0,0,19,16656,37,5038,40,3374,4238,621,1513,3099,12845,24
70573,12672,11180,45244,83608,13552,22914,17831,5082,102,29,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,724,3321,1744,2304,3771,11864,47
51472,7156,11588,34316,74284,7172,15358,11454,3903,37,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,3208,2552,4566,868,1509,12703,24
69526,3540,10740,53688,91968,7552,26308,20124,6183,182,29,47,0,10,24,0,0,16,16,0,7,0,3,6,0,0,56,67,49,33,0,0,3,0,0,0,4,4,0,0,0,0,15,2029,12,4493,12,2734,1497,627,3292,2904,11054,24
32521,2760,12992,24112,76036,2776,8960,4868,4091,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1559,1946,4658,4856,3129,16148,44
53158,5872,11372,37952,74752,6032,15565,11310,4254,32,31,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,0,0,0,3362,1744,2338,780,8484,16708,47
35298,2868,12788,26824,78188,2884,9041,5188,3852,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,22,0,0,0,0,2559,4867,1661,1512,4491,15090,44
75060,5444,10620,58028,86848,9568,28943,20813,8129,149,36,39,0,10,24,0,0,16,16,0,4,0,2,4,0,0,46,51,40,28,0,0,2,0,0,0,4,4,0,0,0,2,15,2030,12,4509,12,3300,3255,2506,1509,775,11345,24
92564,2876,10756,77568,88680,8632,36271,31301,4969,125,28,0,0,1,27,0,0,1,13,0,0,0,6,12,188,94,15,15,8,2,0,0,15,0,0,138,0,0,0,0,0,0,17,1955,12,8072,103,1512,2151,633,4115,2806,11217,24
59087,260,11300,55696,56880,264,8964,5034,3929,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8930,13396,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1927,1546,1570,1689,565,7297,44
65653,14568,8672,36796,86300,14836,16733,12915,3817,31,29,0,0,15,164,1,1,10,157,12,0,0,69,138,51,51,167,712,25,0,0,0,236,1,0,32,38,0,0,0,284,185,76,90886,524,126075,638,5178,716,2278,3552,1522,13246,24
60911,2320,10796,48132,90368,4684,18378,14614,3763,500,24,0,0,0,0,0,0,0,0,0,36,0,18,38,32,16,0,0,0,2,32,0,0,0,0,0,0,0,0,0,0,0,16,102432,316,30144,380,3644,1799,1245,4746,3673,15107,137
35098,4956,12640,25416,64056,4968,9197,5228,3968,4,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,224,112,0,0,0,0,0,6,1131,0,0,0,0,0,0,0,6,24691,72,9439,78,2111,11563,1515,4380,812,20381,44
70763,4460,10528,54520,93524,8452,24058,19616,4441,185,32,39,0,10,24,0,0,16,16,0,5,0,2,4,0,0,47,45,41,28,0,0,2,0,0,0,4,4,0,0,0,4,15,2107,12,4455,12,2620,745,3338,2973,1510,11186,24
70535,4596,10652,54676,80200,8468,24583,20352,4230,266,32,42,0,10,24,0,0,16,16,0,6,0,2,4,0,0,50,48,44,29,0,0,2,0,0,0,4,4,0,0,0,4,15,2030,12,4547,13,716,2565,1517,3407,3425,11630,24
109504,8840,10676,90484,98968,8968,31073,21477,9595,40,25,0,0,0,0,0,0,0,0,0,0,9,21,24,0,0,135,96,0,0,0,0,6,0,0,6,0,0,1,0,0,0,24,21038,40,5158,43,3611,1550,945,3415,3626,13147,24
68481,3740,10616,52828,92656,7588,25426,19118,6307,86,33,36,0,10,24,0,0,16,16,0,4,0,1,2,0,0,44,42,38,27,0,0,2,0,0,0,4,4,0,0,0,4,15,2107,12,4558,13,3865,688,2519,1511,3238,11821,24
63240,11012,10796,42492,94764,11252,33538,21837,11700,53,43,0,0,5,11,0,0,10,10,0,0,0,108,218,49,49,150,1147,31,0,0,0,263,1,0,62,21,21,0,0,0,28,43,113243,661,160267,984,4994,3769,4178,1522,1395,15858,24
66809,4536,10716,52524,86532,7484,23384,19010,4373,122,29,49,0,10,24,0,0,16,16,0,7,0,1,2,0,0,56,60,51,33,0,0,3,0,0,0,4,4,0,0,0,0,14,2030,12,4506,12,3234,2789,636,3362,1519,11540,24
32859,3540,12968,23328,74796,3556,7894,4729,3164,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501,1773,3079,4801,2391,13545,24
131137,10224,10488,114080,84644,10796,47539,37397,10141,133,67,9,1,8,22,0,0,12,20,0,1,0,24,25,18,18,571,289,26,4,0,0,52,3,0,10,10,0,0,2,18,26,9,6917511,5501,252780,3170,2613,2111,1141,1518,3013,10396,24
66362,3656,10744,52156,93756,6656,23309,18764,4544,120,25,42,0,10,24,0,0,16,16,0,6,0,1,2,0,0,51,55,44,29,0,0,3,0,0,0,4,4,0,0,0,0,14,2107,12,4400,12,3337,612,2542,3212,1512,11215,24
37258,4580,12516,26008,77840,4592,9299,5524,3774,5,10,0,29,0,0,0,0,0,0,0,0,6,282,303,2,2,79,55,26,28,24,0,0,6,0,4,0,0,0,0,0,232,50,0,0,0,0,961,1794,5727,2772,1510,12764,95
93596,8580,10704,73116,100952,10036,24287,16856,7430,102,44,40,0,5,11,0,0,10,10,0,0,0,44,89,117,117,426,657,100,12,0,0,216,19,0,16,26,0,0,0,0,6,21,156061,578,115708,671,1563,1552,1471,2069,486,7141,24
61052,7184,10924,45236,90768,7200,12554,10793,1760,4,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,264,132,0,0,0,0,0,8,1080,0,0,0,0,0,0,0,5,33062,96,12530,104,1506,4277,2161,806,14214,22964,44
50684,1140,10028,42924,73552,1152,16483,13363,3119,48,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8,0,0,0,0,842,1874,8355,2627,1510,15208,24
71351,4872,10640,54764,90592,8940,28889,20514,8374,159,35,39,0,10,24,0,0,16,16,0,4,0,3,6,0,0,46,51,40,30,0,0,2,0,0,0,4,4,0,0,0,4,15,2106,12,4557,14,3208,3242,2433,1492,773,11148,24
115265,39652,11212,63396,114748,41392,36574,29953,6620,216,42,0,2,0,0,0,0,0,0,0,0,2,39,42,0,0,10,4481,1,0,0,1,1,2,0,0,4,4,4,0,0,20,39,87618,102,8957,91,1752,2026,4237,2863,742,11620,59
45380,5340,11808,31976,71592,5356,13114,10122,2991,4,18,0,0,0,0,0,0,0,0,0,0,0,19,38,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,64,0,0,0,0,485,5478,1742,1515,1632,10852,72
32168,3184,13020,23340,78440,3200,7894,4768,3125,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509,4783,10993,3248,1976,22509,24
154564,12392,10512,129828,98204,16700,46029,33508,12520,245,52,0,0,6,338,117,216,305,333,0,0,0,5,10,0,0,152,76,0,0,0,0,2,0,0,0,3,3,0,0,44,32,55,30562,104,16944,102,1510,4741,666,1883,3774,12574,59
89717,4508,10588,77672,87004,4572,28021,20995,7025,366,79,0,0,5,11,0,0,10,10,0,0,0,13,26,54,54,80,285,36,2,0,0,95,1,0,12,18,0,0,0,0,2,3,21570,133,33735,152,7229,2308,2917,1522,732,14708,24
34202,1044,11108,29300,65712,1048,10172,6781,3390,0,18,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,26,2388,8,1253,10,1369,458,1516,4807,1497,9647,24
38531,5768,12752,26368,82000,5784,13108,9963,3144,4,14,0,0,0,0,0,0,0,0,0,0,0,19,38,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,31,0,0,0,0,1645,1508,471,1570,6819,12013,72
73281,3884,10700,58972,94916,7344,30066,19334,10731,63,30,45,0,10,24,0,0,16,16,0,6,0,2,4,0,0,52,57,46,34,0,0,2,0,0,0,4,4,0,0,0,0,14,2030,12,4511,13,708,3330,2938,1360,3390,11726,24
32893,668,11128,29292,55840,676,10131,6822,3308,0,16,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1522,3587,2560,2817,873,11359,24
137664,33068,10556,92972,98712,34908,62416,51257,11158,746,56,18,8,64,235,0,7,179,226,0,75,1,34,35,6,6,24,59,28,12,0,5,60,39,0,2,7,7,0,0,0,20,33,2014304,1749,89427,1469,1960,4367,3027,1512,890,11756,24
37305,4996,11076,25912,83540,5012,7967,5542,2424,4,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,7,0,0,0,0,1529,8323,1770,2550,689,14861,44
47301,6652,11928,32824,79636,6672,12155,10555,1599,9,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,4349,2822,819,1518,2185,11693,24
35510,3512,12664,25408,79456,3528,13088,10269,2818,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,4194,2618,1507,9450,1527,19296,138
173476,4060,10376,161020,77668,4288,47122,38273,8848,159,66,0,1,1,13,5,5,7,7,0,2,0,46,59,92,92,467,734,4,0,0,0,19,2,0,217,32,31,0,0,28,2,22,885621,953,64215,746,1830,4392,2415,770,1543,10950,24
49361,8104,11536,33512,73404,8120,13225,10806,2418,13,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,31,2181,12,1533,15,2065,2984,1523,3542,952,11066,24
54630,8160,11372,37656,70704,8260,10485,7388,3096,45,25,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,723,2307,1744,3896,3463,12133,5
81043,15128,10660,59180,65528,15812,35890,27758,8131,45,61,0,0,5,11,0,0,10,10,0,0,0,59,80,68,68,120,376,55,8,0,0,150,2,0,14,32,10,0,0,0,4,13,105671,278,61828,307,3525,2505,1665,2760,774,11229,24
126656,30760,10424,75456,118048,31148,27216,19076,8139,38,50,6,5,5,13,0,0,12,12,0,7,0,203,330,532,531,312,1826,89,28,0,0,324,21,0,808,138,70,0,0,96,14,83,195737,596,128909,702,2840,1518,931,3903,3566,12758,24
37948,4744,12808,26580,86612,4760,13114,10067,3046,4,16,0,0,0,0,0,0,0,0,0,0,0,21,42,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,34,0,0,0,0,5871,605,1762,1913,1512,11663,5
110438,24892,9288,65356,88120,25148,56241,49032,7208,25,47,0,0,5,11,0,0,10,10,0,0,0,141,243,117,117,622,1519,36,0,0,0,258,1,0,140,49,3,0,0,10,32,117,2432823,2318,186868,1522,1537,5757,2479,4548,1224,15545,5
69519,9824,10148,48040,79360,10844,25931,21199,4731,22,30,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,2226,1783,3207,4948,810,12974,47
33841,408,11032,29632,76532,412,10175,6717,3457,0,16,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,31,2026,8,1251,10,6224,1512,818,2914,2745,14213,24
38693,3800,12828,27024,79900,3816,13142,10275,2866,8,16,0,0,0,0,0,0,0,0,0,0,0,28,56,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,54,0,0,0,0,3720,966,2658,1512,3905,12761,72
33567,1036,10896,29292,63212,1044,10130,6504,3625,0,16,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,30,0,0,0,0,2878,1383,3003,2512,1512,11288,24
142223,29776,10292,104960,94964,30564,49752,29982,19769,797,37,0,0,0,0,0,0,0,0,0,0,2,33,51,0,0,4,5341,1,0,0,1,1,2,0,0,6,6,4,0,34,6,71,15056,41,4899,40,488,3443,1514,1706,3502,10653,59
81425,7832,10540,59336,83652,12512,30984,24934,6049,265,32,33,0,10,24,0,0,16,16,0,3,0,2,4,0,0,41,39,35,26,0,0,2,0,0,0,4,4,0,0,0,4,15,2030,12,4494,12,3393,3757,545,1522,2327,11544,5
117539,38612,10656,62768,115744,41188,27062,20722,6339,117,37,0,0,5,32,4,4,12,12,0,0,2,62,64,13,21,445,2378,1,0,0,1,8,2,0,0,6,6,4,0,0,80,33,456490,586,51239,463,730,2180,1694,3383,3725,11712,59
34101,1076,11076,29220,79624,1080,10178,6522,3655,0,16,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,27,2369,8,1255,10,1061,2303,3395,2841,1549,11149,5
29676,1600,9052,21836,56116,1604,7105,5501,1603,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,2379,8,1561,18,816,2344,1334,3509,2029,10032,24
70443,5168,10672,53836,69212,9016,24392,19971,4420,220,34,36,0,10,24,0,0,16,16,0,4,0,2,4,0,0,44,42,38,27,0,0,2,0,0,0,4,4,0,0,0,4,15,2107,12,4581,14,2446,3066,3092,1520,834,10958,24
59606,4428,10640,47668,99812,4480,29792,22650,7141,81,20,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,15462,39,3575,36,1700,599,1522,3658,3114,10593,59
52244,6928,11416,37068,77164,6972,16134,11883,4250,63,24,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,40,1,900,15,2814,1689,3066,740,1988,10297,47
66699,4128,10748,52796,82780,7268,23700,19379,4320,209,27,30,0,10,24,0,0,16,16,0,2,0,1,2,0,0,39,43,32,24,0,0,3,0,0,0,4,4,0,0,0,0,14,2030,12,4490,12,3084,778,3361,1521,2574,11318,24
66011,9876,11412,45460,81324,10748,22845,17972,4872,86,31,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,0,0,0,0,2763,828,1791,8884,3406,17672,47
51902,17816,9520,23800,69460,18068,8490,5735,2754,16,30,0,0,11,12,0,0,8,8,0,0,0,6,12,0,0,1,1,0,0,0,0,10,0,0,0,0,0,0,0,0,6,7,41572,55,4479,62,1516,782,1751,2103,6091,12243,24
52945,6604,11564,36484,78720,6764,13838,11320,2517,37,25,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,0,0,0,0,1751,2925,12124,2917,769,20486,47
43368,3764,11628,32748,72936,3800,9144,5979,3164,15,16,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,0,0,1980,33,637,1632,6751,1536,1525,12081,47
53771,10516,11512,34652,71840,10532,15366,11663,3702,37,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,1542,1072,3659,3054,2366,11693,24
66474,3644,10756,52940,87644,6872,23712,19341,4370,191,27,47,0,10,24,0,0,16,16,0,6,0,1,2,0,0,53,57,48,32,0,0,3,0,0,0,4,4,0,0,0,0,14,2107,12,4472,13,3255,2809,2876,654,1514,11108,24
31097,1704,13044,24036,77608,1716,7936,4759,3176,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,3075,1525,1788,2660,4500,13548,44
31691,3128,11384,23664,69172,3140,7902,4913,2988,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,3364,4669,10468,1839,1560,21900,137
53268,6676,11828,37312,79964,6836,16182,11722,4459,39,23,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,1773,762,3066,2253,7806,15660,47
31845,3328,12960,23316,79332,3344,7894,4721,3172,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1519,10239,4237,1820,3040,20855,24
56546,5344,10836,43776,91204,5360,8406,6122,2283,4,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,202,101,0,0,0,0,0,6,1255,0,0,0,0,0,0,0,7,21112,65,9007,71,14256,1543,3972,915,2318,23004,44
95024,39032,10764,43272,102044,40704,27397,23146,4250,24,37,0,33,0,0,0,0,0,0,0,0,6,329,352,2,2,87,61,29,30,26,0,0,6,0,4,0,0,0,0,0,270,55,0,0,0,0,1516,3241,1286,2635,6184,14862,95
